a,b,c,d
4.374180499521776,10.839188109493762,-9.439556674267712,0
-2.9830308916233994,7.620617316384417,1.4414339125297175,0
0.3139310173568042,13.067576896136995,-13.460876488825592,0
9.76193666256204,9.622498968413751,-6.998959242525922,0
-1.2122597174627607,6.442148424530492,-10.919843617965348,1
-0.18931996221188463,4.781424917684946,-19.275465106060917,0
2.3213616209320005,-4.957222958368062,2.5722414504472475,0
-3.1557759364463367,13.118985739074795,-7.592017424272839,0
-3.267910490342798,5.846947248500863,-17.7286722162677,1
-0.6693008490716412,7.239563590197733,-10.056852303677093,0
9.634316076668298,8.428932715934366,-3.13667174617634,0
2.2412904323334217,-4.683974448837313,-2.3291329052782075,0
-0.2984768151202193,2.823514613303768,-11.778469627853957,1
-6.714460960332085,12.002202420437182,-18.856869040361513,1
4.482872270581176,13.241920143134458,-11.195812807631377,0
-1.7664647051647968,2.986748185303303,-18.864300671010536,1
7.805497781955403,12.669540073279983,-14.878922057502932,0
-8.055033755350676,-0.4601029147508857,2.678229501820926,0
6.100636076266934,10.747777693053157,-16.810316295280625,0
-3.834772648648568,8.92371959093291,-15.110283042845897,1
8.012667612210006,8.02421430676971,-15.792933257437904,0
-9.23411907991093,-2.614747795202612,1.3162534888955442,0
-2.3390710661957703,-0.05497389333919411,-15.213539979090589,1
2.329950459461161,6.20574569499297,-0.739430608741035,0
5.380804680251751,4.787001257485237,-4.85897690010084,0
6.712174908128915,2.486778696077061,-8.824786328413047,0
-0.8996528971506219,11.471281121764722,2.916856940187806,0
-9.015962760101308,14.28698346078874,-18.422661096206465,1
-8.94408888089719,2.655241682631619,-5.299850653873216,1
8.300349568503222,4.890520509495925,-19.571769748311652,0
9.841502186571297,-4.457795073335347,-19.359299561625846,0
-9.906480198638924,4.297236097809263,-11.524201242904605,1
-7.003422659864222,-2.279865951279232,3.9470776478401,0
0.5896543149265838,11.123244174009542,-14.03122920437704,0
8.534164689366968,4.4371048944754055,-8.420878093880026,0
6.665084144187947,-3.5349548905368744,3.519556249658123,1
2.529016939676927,13.95913200118395,0.7677223107275566,0
-4.92692349675075,1.274929795077222,-19.46711162729317,1
-5.668778679341557,12.419276276021137,-18.416392247897857,1
7.164414058217524,12.155928431327261,-17.208282751251573,0
0.16954809527683956,4.78495026749524,-9.042062757148118,0
3.7817973469969672,-3.81260402016919,-14.649932097660733,0
-4.765569153693394,4.351155836529664,-12.6942414084407,1
9.4309018008653,10.159521841394003,-4.905598853270279,0
4.344774023922911,3.171304799554415,-14.378759290717534,0
8.83614982056794,-2.2504479898403673,-0.9778290683329374,0
-4.771359660126064,6.060380536170912,-18.779419836037313,1
8.337394160457642,1.1799398217876256,4.69649159176581,1
1.7022162240923286,3.875623910731578,1.0105094530235164,0
3.54946491066773,-0.800256967473814,-8.172595797355665,0
-0.4633019368098257,-0.8402356772332276,2.9631911444347026,0
4.437598061019823,-4.699999055518942,-6.331444438088031,0
8.747581052982564,-0.5549264944332606,4.515714432717871,1
4.474876443379891,6.181906522538245,-7.48758281834105,0
-0.8045309309317261,-3.694509941259514,-12.837896563925101,1
-5.622877142587273,0.18652897672648727,-19.96228509969488,1
-6.749219081718136,0.2828316252487628,-11.377614382944742,1
2.524854700012023,11.005233306000644,0.6542903766538544,0
9.717556149591537,4.648563626245387,3.357156298278966,1
-3.620249256803074,-4.272770587276118,1.0737827328221208,0
-5.425994798262002,-3.1932300231981214,0.43547322560813484,0
-7.9901779702210245,7.244376387918548,-17.82539885587358,1
2.297434973424803,-1.2260293234625141,1.7826092153960111,1
0.46338942146328677,-0.46163295563739837,-18.694771812964845,0
-0.24648185308422832,0.11866972777609064,-5.874953219753483,1
9.02665510754683,8.318363866559139,-2.624140709840148,0
3.9182578946840056,-4.617150698614516,-3.132925852302453,0
-9.384646519038562,9.778029317223655,-3.0095299110776317,1
-5.401556559085647,4.156535276339596,-2.053444933925423,1
7.5235976221234715,3.6569621679543314,-9.186602712017462,0
-6.978630257872083,2.046895712424752,-4.075337049954394,1
4.708550049720051,-0.282428070084773,-5.879471165978863,0
5.029446953951034,-2.94302051162479,-11.226438676773858,0
5.913272265640913,14.016527504004163,-13.98528161856283,0
-6.660238373172596,-1.4871515750763153,-15.834967273004162,1
-9.034372922701463,-4.515734268257015,-17.67283368792241,1
-4.8545289742043884,6.679330363952907,-18.67215034961933,1
-0.9459947984479182,11.398087303245415,-1.601941173058968,0
7.510283790254171,2.7204986510875706,-1.501181034165942,0
5.349659767380704,7.2157085857770795,-11.245135394230712,0
-6.8017288803892235,-2.882711856498452,-2.7804608814548253,1
-6.317507519074333,13.696554195716654,-19.781792954750184,1
1.4121686612048094,-4.745945233659223,-13.544887845956165,0
8.11851898035744,5.196692812477705,2.1396463724113595,1
-7.946728557461138,1.9032216866659173,-1.432410549997904,1
0.9605894473032954,9.285531603023658,-0.8335500123533492,0
-5.019712819044018,10.397626331230502,-6.023884420312902,1
1.8552971203971005,14.855461522600024,-14.250174015040898,0
5.44081767877136,-1.3604340412251492,-18.766272704878777,0
-1.8193607421346591,6.794356716674283,-8.421344445394967,1
6.319484410782966,2.078016463953823,-18.74087779030534,0
5.908773047988467,7.82941855011822,-5.663153096078402,0
5.7361718447963295,-0.12229320635108998,-16.706308302216286,0
-4.97421355790542,-2.2619648966829375,-12.94088768102807,1
0.9342163916705815,-1.0438459345605189,-16.81538819665631,0
-2.659026118687313,9.924709952597537,3.3987678410402538,0
5.044874168121321,-1.1220752067461004,-6.745807976544903,0
-7.152102849922846,14.774569481984223,-18.261665007787016,1
-5.631007016777745,11.392566764242137,-2.36763634911949,0
-2.7551795553244425,13.572380131413542,3.4554205441410453,0
4.228811561462592,4.19763458540266,-9.106667279878952,0
9.659694612551654,-4.979300858354156,-11.507402340709307,0
8.178204147057958,-1.0086478633386808,-3.067633814252577,0
-2.0984252218226356,6.492703523827721,-0.5565771556898831,0
-2.7615350596621617,0.3956648895208197,-4.2280477720318554,1
1.2883959356879089,-2.26814521083764,-12.602454552434457,0
-9.782887334749311,9.358935880232192,-8.368206828935072,1
-5.153348838809578,11.353348345086339,2.6517320526026893,0
4.431342634297145,2.994591777246769,-9.920761182959932,0
-5.115886581302065,-0.030886749517973655,-0.908749944163759,1
-8.820741694569119,-1.495657169142357,-13.053855713713162,1
-2.4810220850198617,10.691031758713779,-4.607531989042004,0
0.6513790467378051,14.762325885028563,-0.4591201253251249,0
-4.204144177701181,13.119021659012155,-9.96273093551152,0
-8.74930813239866,-1.6020503852620838,-18.02449600625904,1
5.183697132775777,10.315901508613086,-17.562364279248555,0
7.223358650539126,-3.2349073012402374,-10.291154965938428,0
8.765549114354354,12.813477023314888,-8.506695822056713,0
6.719164149383666,-1.9396412988615896,-15.377521652014028,0
4.707171713623417,5.323984316671591,4.555501660195354,1
-8.710774334121176,3.7005775019465013,-9.665784154992739,1
-3.8611802026670112,11.317718768773027,-15.773099044595728,1
-5.243209323130971,8.651455519183887,-7.734014263058139,1
3.333135394741653,14.988022975155822,-14.18877807214183,0
1.5801772006638082,12.953337838617482,-15.743615002671635,0
-9.273549521433555,4.0839079106150855,-13.033452626554475,1
1.9525517824402279,4.531633996019151,-5.412162748789742,0
1.1847923946658074,-0.39776682731787183,-5.793362465701833,0
1.482020653136873,-4.915472299250765,-15.611522013271614,0
-5.910725488948183,3.5868039501113955,-2.134120890653879,1
3.650991148649057,13.47402354636814,-15.557090178866321,0
6.149789761693349,12.702810953504237,-3.3867756848982786,0
6.056663768972076,12.614421663800872,4.549734330373507,0
-9.167446700526543,4.598131652553668,-14.375145480072216,1
7.367414494301741,1.572276430339132,-3.763571773680077,0
-4.991437530261347,0.6518879934671169,-3.5835694871650396,1
6.895317589038676,0.4289193306331063,4.117326948792325,1
7.7518716771623914,-4.294412386850386,-4.897118193342822,0
8.827413870200253,-1.633222944281154,-10.576492247670542,0
5.536247130094637,1.571277501971979,-4.671292143141519,0
-3.8558544851687415,-4.936966771822446,-19.74515286755864,1
0.09995463775779712,-3.7534391763275665,4.901550177288474,0
9.289403356956583,7.415895179308489,-1.6928525156179717,0
-5.53080649616583,0.8324917201960247,-11.794283009580038,1
-1.5197500037036349,-4.126383747676328,-6.184564974056416,1
0.45842724984316874,-2.1691658526793134,-17.217473684169953,0
3.3076116382546523,-3.236662821144749,-12.243377036861045,0
-5.745750175841204,10.449599833932798,1.231842541078624,0
-8.069545668671186,-3.994610313937206,-2.2224976825065816,1
-1.53279941699439,13.328794538899626,-3.1449554508614206,0
9.17575242814996,-2.5000244441034303,-3.3165385859109335,0
-7.049166031705234,6.081057917220802,4.719882151424791,0
8.198856862403968,12.216695526930764,4.663584535053769,1
8.515414136682875,12.371070590582693,-17.98515336377846,0
7.537459838860119,14.125527964317314,4.289006717595651,0
9.048042788326324,-2.662519139593269,-6.3938845642416595,0
-3.9861744007976707,-1.8937489299612098,-9.111722469862487,1
1.2040418786817515,2.1519157964397895,-9.367402419897687,0
2.4002500842469647,-0.5379202870472666,-12.485441531025058,0
-9.077340410691296,11.956524144457351,-6.816039545950458,1
4.074332423084982,9.551925098319415,-14.194627745646114,0
-4.768063282596424,12.178007243328327,0.6396425008661524,0
-3.473642745267334,3.6811383770266133,-5.871077093291579,1
-3.6875940470997293,-4.38134392465461,-16.132322724601956,1
2.6119538942015392,10.035052071514723,-4.60662590005373,0
3.308335590952538,7.6664478774975375,-2.643868142383191,0
-5.247976949483091,0.6543859448333418,-15.245167473442027,1
9.35354141662139,10.507049609166907,-13.602723955030196,0
-1.1251721566306028,6.323492885004958,-11.796585364942235,1
-1.9765150507739015,-0.22984316232572866,4.656114472043939,0
3.6754387713573156,1.152653244804478,-1.1592039027379109,0
-6.430547307821333,-2.123930974847754,0.07925284193629167,0
-5.5158962210426825,-0.775785911122167,-8.039816267778988,1
1.2732260445449821,5.439890866262553,0.56448042261297,0
-2.195629052657404,10.451495996847713,-8.539221089356946,0
2.4373437894593852,6.851359584552547,-16.589072128987002,0
3.593885594178394,12.420370757701129,-4.322947722447012,0
3.752673082988501,9.271947900460173,-17.59248169630585,0
7.7166663913939715,1.6702896090477504,-15.75344508160267,0
-2.906025090077014,5.541296863781493,-19.80904298582331,1
3.7670848413578675,6.321615900661058,2.3438147368978193,0
-5.668980546213513,14.216778027055664,-19.720265055748367,1
8.070000000503686,4.773651535827879,-17.28523224279565,0
3.673369197376335,14.622803607589361,-18.319873844701554,0
-8.217105927421098,4.31585414130943,-16.214524684242633,1
-3.6697706350950554,-2.9475542057428927,-2.2496024895902025,1
9.82796938388169,3.6425571968015795,-14.238207130241975,0
-5.003105680150179,-4.928062385999226,3.561954314696184,0
-2.282386975943931,14.752004839315038,-18.716203286788407,0
8.916894478528384,-4.934042087780335,-13.979990043619352,0
-0.7067286423183017,9.197992505897258,-5.542652594678362,0
-8.644405326867089,-4.1718348908367116,-16.126759906340407,1
-7.812718629741142,4.727917214176484,-19.554686078702638,1
-8.288497223917517,3.5479492389502774,4.010602177068467,0
-5.503952394141491,4.571625093636891,-18.258550509836056,1
-3.1801476973380343,6.293400949022452,-7.630551562514597,1
3.667707794494145,12.804559265742384,-16.651205180768553,0
3.343858609697927,-2.7509457922301706,-2.73157587720479,0
-9.31859532691461,10.365721149594552,-9.20835635116389,1
-9.211079158090294,4.827229982396448,-12.103554028407085,1
9.224232562260955,5.20205665751017,-9.429310058248646,0
1.4391192193498377,9.57936041592488,-9.314751899530078,0
-4.430308238372951,8.480327906334537,-3.440985093334966,0
-8.986848031530956,7.2421188674847325,1.4861959883080296,0
-9.116955781793886,4.466391329313954,-16.941298695116544,1
-1.0660178306704005,-0.7010817406564858,4.363770304375688,0
6.8036967806395054,9.2028846006637,-2.572362611736459,0
3.03908325783096,10.685851763735561,0.8111702978382702,0
3.3026966147006327,10.977503318248381,-2.6552771884456554,0
-0.8000540196116486,-2.901843242404103,-3.0133410472530464,1
2.95845013536872,0.3724022539183096,-19.726828331969823,0
9.666875207698816,11.934319094952876,-1.8662761294179653,0
6.156299880005818,-2.4678863766616344,-16.85838259958543,0
-7.946353574936573,9.779875239679283,-19.520710971514866,1
9.043914505782137,6.071226305736737,-14.525825628870113,0
-1.447626538774113,10.123212755145495,-5.749006350314582,0
3.967328481999539,1.9316756286505914,-7.20764146492942,0
-4.253329317115158,-4.0778643470020555,-16.945886539439417,1
-9.735735874337024,6.423063902788664,4.449370735535108,0
7.007723759329302,3.5980263267958783,-5.209780670245557,0
-1.3583669356940327,-3.201330166758065,-15.454510083659194,1
4.520893803935985,10.790085264366695,-16.191938906992547,0
-3.6109012495989408,-0.35667186806503537,-19.185625270296576,1
7.1356796185505935,4.9887614521868855,-15.161505155831582,0
9.81481323637987,-0.7287862745447278,-18.264245147984784,0
-7.808669180223127,-3.7412125806492225,-17.17259333817798,1
-1.2735032785698266,-4.6460325781650464,-3.948586424878325,0
3.9512474577482504,7.827038375499855,4.3183924932163045,1
4.772992375402767,4.640025327408143,-19.120265531381943,0
-5.367809048047764,-3.464871985727498,-10.597435049243808,1
-6.7259193626356994,1.3102992990554618,-5.292999562720626,1
-4.672757809481764,1.7446478627542223,-4.647713959815391,1
-9.253922488439803,11.904294186671322,-3.7270872273198314,0
-9.516926734902631,-4.755435214314749,-17.785520130941233,1
-5.772825688575793,7.459999727486233,-13.9819161458331,1
2.993453381065452,8.654790030116498,-1.9203507641908573,0
-6.697693028051647,13.272648924332788,-17.770852840274085,1
7.677297694691049,-3.464269327071363,-11.504446472138607,0
7.612683157974203,12.593549974151493,-8.898281458591628,0
-6.993184854885235,3.1359423451757618,-2.2528380224921136,1
-6.467502359190829,12.422121918423667,-6.612412652667119,1
-0.606391753648035,-3.9200392980690935,-12.80382189424813,1
-1.5064317395376285,7.783691403611815,-8.972535045287076,0
-5.1173007622389495,5.88468747763844,-13.88327559991479,1
-7.801568017006291,12.309485347003015,0.1787752236683673,0
1.2183344617280731,-0.5786331244848952,2.846771324183525,1
-6.16600752032455,10.19194567114006,-14.834285973978886,1
-4.14273293211502,10.314312986528494,-15.77980806970405,1
5.636394026576694,10.899583685234003,-4.203637105302457,0
-3.451662978935568,14.982967590156765,-15.501085582593735,0
2.247567141209057,-3.3699514394455488,4.463421086533646,1
8.091878729012251,-0.6498882077534063,-14.747042779962745,0
-1.6786050358981601,2.75908037224196,-12.020432694534893,1
-7.167487232380838,-3.8396486206626657,-10.794457793926945,1
-5.681756736536741,13.789033439948227,-7.198188073864555,0
-4.081177400137149,9.002618412789243,-14.92711778363583,1
-4.170529367661311,-3.041149728909862,-16.65208185221855,1
5.295770916133778,-1.1603869511443032,1.543252115342522,1
-9.604052316345765,12.280959247649367,-19.794137506615023,1
-1.6946378458023617,0.3322231713351158,-4.363303738966641,1
-9.784104031947042,-3.457217092952334,-0.7456547194198109,1
5.25006039457616,-3.5725464014883923,-13.396962636754393,0
7.071072833676027,6.068234581743576,-0.30009174830339447,0
7.254254821071584,-4.113140648352578,-14.858278695442515,0
2.0091913166403526,4.958295274227691,2.2427814289838715,0
2.742870428854454,9.220298043107952,-1.1127739459731671,0
7.9286545997645455,5.046064660376221,-6.94249449116937,0
7.309253741589291,1.5304687587534787,1.8749978136609329,1
5.260823905477036,12.705668426963609,-0.9330876037303426,0
0.8735094120564852,11.767273645881339,-9.447822437328393,0
8.815770528037998,11.697606233667528,1.459519685654513,0
-2.479522568454115,0.6636828084003294,-18.483165614022674,1
7.075429052274298,8.069490061183494,-19.76736282457658,0
8.303668688687061,14.516211865185454,-13.68321690389423,0
0.8229361775034487,4.90531335016367,-1.1002953337874217,0
-9.941452294715486,-0.7002317752426208,-0.15015019817703745,1
-6.707587888962008,14.388788265815894,-6.041693987053932,0
1.5771907280214492,9.788303118462355,2.31490992070443,0
7.263787104863429,11.684992906440591,-13.445197533445937,0
-8.364121532146944,12.20358067139346,-4.27264459290603,0
-1.2676461024425052,7.9216630728349955,-5.1762988394986404,0
9.188067852656193,4.322769507904891,-17.560177424588588,0
1.936736545908758,10.69148746265659,-1.073671926902982,0
-7.347338845641859,11.322065503754391,-8.129911809287147,1
3.3429246938503425,14.39430082650955,-15.000015173261527,0
1.1272128165637731,13.272280236204907,1.036379245331542,0
-3.015674646818029,1.2123372074491474,-1.3985814395734906,1
-4.11551287446883,5.488219935209379,-2.1492930053171193,1
-1.0711228690195256,-1.8260298478144565,-7.142622463351591,1
-2.633739046002357,13.32675858712513,-2.768801426618978,0
6.3667506832576635,-0.28111643895261373,-6.646887153320948,0
1.3116655922689784,3.254479740192771,-8.970605553052993,0
4.959384770697294,-4.176552792377384,-17.812089013606702,0
-1.7555347367422272,6.153749617055034,-13.184615201606544,1
-8.516070271729447,-2.477720080436694,4.3985485481924265,0
-7.658001608471492,11.720798618917229,0.8895029802971166,0
-4.002159224691198,2.967042397416102,-9.424698830764473,1
-0.6901377366959576,14.386448006773882,1.7524087765743879,0
2.8251438533768933,5.816548847474042,-16.14771488423376,0
-2.346330849625808,11.703441814798182,-10.219442870211461,0
-3.201365103778069,6.66381393723551,-19.407661132561795,1
8.997374214816972,13.916987372580444,-2.986531281845579,0
-1.2467080315699608,8.631075515899198,-7.474916146005544,0
6.217407745795207,0.7816121906544682,-4.331645055424145,0
-9.572565545498218,-0.5768728640782257,-19.28483093263415,1
-5.6990518547049245,4.875961877056543,1.8552473932894458,0
4.78053155260951,5.405193962135261,-3.7474234877967447,0
7.484575397676377,0.07282415196371073,-15.003892950103985,0
5.9036870211803265,6.532488321777672,-14.299670788610953,0
4.842861139106905,2.5297117734295878,-16.354209884261177,0
1.024996317658955,7.919147720661584,-5.045042923920953,0
-0.7929409583020686,7.071908066699628,-18.175843100755138,1
-9.821560903723629,-4.501092765828689,-18.646665765152612,1
-5.251646323461365,9.392240047849596,-3.0692542522649866,0
7.2153300507344795,11.297981280635359,-7.668264185403391,0
8.301867548374979,14.452427941013838,-11.640142578146358,0
-3.9828316048499834,13.5951104596464,-0.8646740825869337,0
7.881824897758406,-0.1529904745278543,0.557632869988204,1
-4.394706860069919,12.934851583236718,-1.8728573326234788,0
-5.238982070635025,-0.941614774383968,-1.8749496364627696,1
-4.7930072459461215,-2.263189268314001,-5.991247212620264,1
5.532939787807507,12.171747960522826,-5.217944345571306,0
2.1805602947413014,-3.3152272308163444,-2.5719643776284506,0
9.188456674030604,7.8471215649219985,-1.6203778246682923,0
-5.706706681674327,1.9738457010826238,-14.114083829740512,1
4.838936388296309,14.245227284045953,-0.6055599200013049,0
4.391420783841502,-1.7271974900819487,-8.741509098227557,0
9.495627838508305,9.905361578278578,-5.566512672421499,0
-3.5231521939964106,-0.19631342461489965,-18.018248316395784,1
-8.746960364362259,9.73933510650786,-12.384188696017278,1
-9.94408067945514,9.703398447072571,-7.198824318490759,1
1.5895577215231267,-4.895825261184128,-8.263991782758492,0
-5.94282669924408,13.925536178820995,-11.91584304546813,1
6.867653127173206,5.413729980530789,-6.814804649140262,0
0.23847528838179954,-1.7163361139795574,4.73695444362631,1
9.28883402015014,6.411232346862807,-5.560669225317909,0
-7.325949249119588,13.513827931297971,-15.049440367638653,1
1.0905884169130395,8.809876280803808,-18.617054798545475,0
-0.39634155778904123,12.314470866088644,-10.904206542934574,0
0.6971933771126704,-4.033154377194343,-2.667627454751287,0
3.923608008603088,-3.132694583952822,-6.208279387177075,0
-9.739186534393777,9.811653478278831,-12.171963465822826,1
-1.5163305270560166,-1.2226091678105933,-7.089223779021276,1
6.35791540055169,13.294528212410675,0.9800274399082092,0
4.951680006289482,-3.5441118334112764,4.849509084636974,1
-2.6194124342887832,2.897154186554191,4.322293499041049,0
7.424194095053288,-2.843885399247803,-3.337864200722695,0
-7.071186546994975,4.5355112451815565,-4.068301175968715,1
3.2531763730570322,11.149439060380011,-8.742669758047372,0
-3.4907619864331663,7.150876419432011,-1.5018561526283278,0
4.975250667743667,9.285377291145142,-7.1245717402028,0
-4.667918099352677,6.500943344522604,-3.0037457269862387,1
-2.455659903844354,4.697470594463386,-18.70577546450172,1
1.7426435309796204,12.099118373743181,-8.34492878843769,0
9.44998588546229,0.27046515570998864,1.2449062569182523,1
7.392284864830565,14.66491385773908,-16.17815963946131,0
1.936011404480091,-2.3704239574710617,-2.8187218100684355,0
-4.586843305217099,11.25685997192068,-4.551824604058504,0
-8.524153993590861,-0.44149284411530587,-4.6014418914508965,1
-7.132882127874058,4.756475821727717,3.877084066908118,0
0.5105095988712272,-4.679341973007483,-14.0713711810772,0
2.25213601339809,3.180425005351399,2.3257913941220743,1
0.783969989935585,-0.3805559227334099,-11.729625368997658,0
7.397451983973507,-0.057789848099578656,-10.530201262129257,0
2.3362239154086346,1.3716984077114454,-17.005355850031364,0
-8.62287508553215,-0.8574294018143869,-16.21062881228857,1
3.392232097398507,-2.259025291575507,1.5617961987262028,1
2.07005336000568,13.00872464852441,-2.344112192799514,0
6.587497602083182,-3.832316982537738,0.5389918855417335,0
5.642122952705652,10.75244328079946,-12.716321063567491,0
-2.1715753456362723,1.149416222747015,-7.673865466427351,1
1.6836594824165214,5.0654037083848955,-15.400605196297958,0
6.788138391627925,0.5074119040305565,-19.40000999693665,0
7.070377535540576,7.836567852146203,-6.42629980512292,0
-7.068328676637936,13.87837368496325,-15.165119922504719,1
6.974886651857801,-0.8705231705822714,-13.628629512116827,0
-2.5842467088107934,7.587134134929052,-13.790611219785127,1
6.741595839978373,8.449371107119767,-1.1772516689326835,0
-3.7066767635927933,4.942083236461134,-9.824560580842858,1
-6.81853554369834,1.3352007708394638,-2.0162651497961797,1
9.315259567940572,-1.7037633752172976,-4.728483233326385,0
-6.495034594507207,10.022284596715483,-15.005936351847211,1
2.8069623239085058,6.1139925162366655,-14.514642396564497,0
5.171016703600181,3.227201829097874,-5.936594832633784,0
-0.40690815204388997,5.586185483482392,-16.481902092239586,0
-6.148718602454726,13.840003911559762,-7.289502167291502,0
7.126305955770945,14.44104885137006,-11.189113264814797,0
-2.226359660911948,-4.242359566222865,-15.016806729036418,1
7.81828157325862,4.000319160013719,-11.763305011630791,0
-2.399985073636211,2.589183110183521,-4.429378846740397,1
7.857716582227962,13.028604878913114,2.2345914361204073,0
-6.430000353800578,14.316672476331163,1.431851951142022,0
7.701728304883609,-4.835000979887214,-0.4948484537978608,0
-5.3805995010255,9.976271928938736,-17.06100217988614,1
7.782690767487331,14.463635470874326,-10.368856859520697,0
2.328373421860878,3.86699603311893,-11.980627182167757,0
-6.057709052198583,6.450361911467548,0.3369280888948083,0
5.000480694924489,6.015156503726116,0.9664612463833322,0
-0.2186289545732336,14.591693621980784,-17.844057107150917,0
5.829293813929679,5.672433082058221,4.915331299152246,1
2.785080947758484,-4.733314570671507,-12.167553089673124,0
-7.555056923482136,3.2178875512885163,1.2377874979518353,0
-8.121484366652297,3.35415758384862,4.260655023822515,0
-3.6998282416697297,-1.7087066474033619,-1.2669649202212554,1
-6.518500768016862,1.2299363002134145,-0.1668355246143065,1
-6.867780944132839,0.5007857321000202,-8.31758251758838,1
8.04779805090173,-4.382182998678033,-11.78690151973917,0
0.39796611520300296,3.9446676668669234,-6.481515600996808,0
7.081921799491102,14.128093759717963,-4.620415556097161,0
-5.422270641190812,14.060418663270234,-13.202198816191492,1
2.5541130727849914,10.676351268587974,-1.7964976596440678,0
-8.659898878607809,5.4256249122383515,3.4689634994889005,0
-4.590825914246333,4.876296983353685,0.7734541981960703,0
-8.220296038511663,12.357730887595839,2.0449353603353586,0
-9.133623706951061,5.680719902906521,-7.693792009552263,1
2.245594122414275,11.083970644963536,3.710755517550375,0
3.737462076926805,-0.18851482613278847,-11.407113089486526,0
7.502963091049651,6.500161421926517,-0.14042736744405104,0
-3.798835004016623,0.9179305415292127,-11.252272342335244,1
1.3610410910930337,14.088007906825098,-5.223901370630099,0
-8.597039474317391,2.186330552630425,1.8955211410648403,0
0.557904125089312,7.134636820742186,-8.512855315834829,0
-4.176703915547002,4.800607395070802,-1.9956841122839215,1
4.929318393534983,13.68192233584129,-15.027042795504126,0
1.9099978153858643,2.6865460424549337,-15.264176579823806,0
-4.808995711590489,3.510734876356782,3.1027994582988327,0
9.902544323655817,12.542381015487617,-6.271354043484685,0
1.7151954763231085,4.081005994564954,-4.63030304304699,0
7.135043247173147,-3.9680343323510736,-3.1310533958871822,0
5.94874640791536,7.540185275052252,-11.289027140460522,0
-4.594238645807296,12.90846080568053,-6.656634741350864,0
-1.5288071230042437,5.876532878325664,-15.294571940245055,1
-4.573338882523528,10.582524381524081,-16.33048451053251,1
-3.097391307219901,3.4233385934248073,-4.663357199538119,1
5.385021813468715,-0.5041357420134513,-18.03773511788984,0
8.477807446615245,4.419286942852619,-14.921824597596466,0
2.714855905822752,2.521516542981093,-9.312048917703674,0
-3.847492669417183,0.1686215600999681,-7.418205608051814,1
-3.476506377507911,-4.51628752929266,-15.086558643300066,1
4.002736517847087,12.095711175306544,-14.265606614790348,0
5.807726099357689,13.919322214723188,-13.99677903884323,0
2.666964927883516,11.988628881646843,-18.805381661242777,0
3.6906047107164177,-2.1301553293900954,-2.2686074353363033,0
1.9033491770682254,3.683760013234462,-7.464708240060467,0
-9.479191532624727,11.56843770051179,-5.074936486617588,1
-1.7789372551290672,6.5023624300193035,-2.617804653017025,0
9.134959598668381,-4.0104248142436045,-6.655121170415933,0
-7.154263671546824,-1.45223954689375,-3.5151349879224902,1
4.483658610182852,8.043201582322126,-16.570652787407084,0
-8.145746794793459,13.17865820709498,-0.3108436067320639,0
-0.945044665965252,9.109058001905852,-11.889719127973377,0
-3.610155096265551,8.548998790001136,-4.643433303226578,0
-6.8340314735915975,11.100737891007732,-3.1672041538323583,0
7.07267866822513,4.664681130132491,-14.96168265830363,0
6.507773439198978,2.047133632682301,2.732907368501401,1
4.470095793109117,-0.0007830693595201055,0.15561809485898692,1
-7.57314171808061,8.762197657953148,-8.759757409735348,1
2.182181002492312,1.2657884309697787,-7.18228553862099,0
-2.5674006501791036,-4.869614572453768,-18.5918670021945,1
1.8351863935789723,1.5548954620932705,-13.816398035680624,0
-0.7334699314649953,5.871002840191613,2.1804425866629664,0
-6.115026321766528,8.370174705975417,-18.935134422281738,1
8.703403951139144,1.6431973772641273,-3.3037353291352645,0
-9.896469324762032,6.288817645829951,4.608661932390817,0
-9.79318510974818,-4.8288265723290476,-4.219537996713504,1
-5.172659562698332,13.643703267041943,4.244339760734881,0
2.7472880732447873,4.461970487991101,-14.040590569515203,0
-8.559160564516331,13.865214892356661,1.7431395875869917,0
-0.47912401326284026,-3.6298981041881695,4.078750606503931,0
9.167478817029231,1.4113470752262884,-14.112128809796516,0
1.000322289172729,13.5913240384737,-9.47656220777429,0
2.9663457788260956,14.822080831516296,-13.931056424664696,0
-3.123953183758621,1.2769624841022438,-16.019307912234975,1
4.042995926437387,13.736504905259746,-17.465296936152633,0
-7.420354563927518,11.479753623852066,-8.279772296949819,1
4.4668911270740725,4.4940530414415,-19.919234844630296,0
2.856408538550454,6.4729836238547875,-7.482887294355265,0
0.25264545089434165,1.9533241009161078,-2.313940628751439,0
-2.0179075430760847,-4.4558161475944384,-0.5165733388952916,0
-3.4109745517304235,-3.8433638450460816,-2.358467915605573,1
-7.1641568200272605,12.795598065200238,3.799203145875307,0
2.1245546557469446,2.842223682093854,-18.265269664112797,0
-7.791353214986687,2.7477664414148233,1.5176116643515343,0
-0.24262711155858874,-4.92423240963388,-2.1373403000565716,0
-6.580486846397651,6.777354499677411,-3.5347621294173948,1
9.635846337971333,6.688086613211457,-9.996676453232618,0
4.255840829209657,5.705690901911925,-6.97707359337619,0
-0.3058623676734822,13.752934515026439,2.4716662921343264,0
9.265743279929936,0.8234261776686669,-8.37963724436498,0
-7.903748252177067,0.2875438994585311,1.776589005005203,0
1.4964465679912209,-0.8092831289207787,3.011491446554686,1
-5.51659407165602,8.727580513216541,4.540303085409008,0
